timestamp,conversation_id,user_message,intent,confidence,bot_response,total_response_time_ms,coverage
2025-10-08T09:55:36.619313,web-user,form cuti akademik,tanya_link_form,0.8866077065467834,"Link Download Formulir:

Form Cuti Akademik:
https://drive.google.com/file/d/1miPHNvRj6XO6LEhFCiC_QXcMtynCPWR2/edit

Form Rekomendasi Beasiswa:
https://drive.google.com/file/d/18f_nbpXHbElgRNoplDFQVNYGGDkFxBTT/view

Form Keterlambatan Pembayaran UKT:
https://drive.google.com/file/d/1o7hogihjZsFTB_V27JU1OfNGBuI2Sr55/
",16.07,1
2025-10-08T09:56:01.702202,web-user,form cuti akademik,tanya_link_form,0.8866077065467834,"Link Download Formulir:

Form Cuti Akademik:
https://drive.google.com/file/d/1miPHNvRj6XO6LEhFCiC_QXcMtynCPWR2/edit

Form Rekomendasi Beasiswa:
https://drive.google.com/file/d/18f_nbpXHbElgRNoplDFQVNYGGDkFxBTT/view

Form Keterlambatan Pembayaran UKT:
https://drive.google.com/file/d/1o7hogihjZsFTB_V27JU1OfNGBuI2Sr55/
",20.60,1
2025-10-08T10:09:44.997899,web-user,formulir cuti,tanya_link_form,0.9231740236282349,"Link Download Formulir:

Form Cuti Akademik:
https://drive.google.com/file/d/1miPHNvRj6XO6LEhFCiC_QXcMtynCPWR2/edit

Form Rekomendasi Beasiswa:
https://drive.google.com/file/d/18f_nbpXHbElgRNoplDFQVNYGGDkFxBTT/view

Form Keterlambatan Pembayaran UKT:
https://drive.google.com/file/d/1o7hogihjZsFTB_V27JU1OfNGBuI2Sr55/
",581.57,1
2025-10-08T10:09:51.032669,web-user,formulir cuti,tanya_link_form,0.9231740236282349,"Link Download Formulir:

Form Cuti Akademik:
https://drive.google.com/file/d/1miPHNvRj6XO6LEhFCiC_QXcMtynCPWR2/edit

Form Rekomendasi Beasiswa:
https://drive.google.com/file/d/18f_nbpXHbElgRNoplDFQVNYGGDkFxBTT/view

Form Keterlambatan Pembayaran UKT:
https://drive.google.com/file/d/1o7hogihjZsFTB_V27JU1OfNGBuI2Sr55/
",22.05,1
2025-10-08T10:11:28.086017,web-user,formulir cuti,tanya_link_form,0.9231740236282349,"Link Download Formulir:

Form Cuti Akademik:
https://drive.google.com/file/d/1miPHNvRj6XO6LEhFCiC_QXcMtynCPWR2/edit

Form Rekomendasi Beasiswa:
https://drive.google.com/file/d/18f_nbpXHbElgRNoplDFQVNYGGDkFxBTT/view

Form Keterlambatan Pembayaran UKT:
https://drive.google.com/file/d/1o7hogihjZsFTB_V27JU1OfNGBuI2Sr55/
",18.32,1
2025-10-08T10:11:30.574272,web-user,test,pembuka,0.9998238682746887,Hai! Silakan tanyakan tentang layanan akademik yang Anda butuhkan.,23.59,1
2025-10-08T10:15:59.612110,web-user,prosedur formulir legalisir ijazah,tanya_legalisir,0.9959386587142944,"Prosedur Legalisir Ijazah dan Transkrip (Maksimal 3 hari kerja):

1. Serahkan fotokopi ijazah/transkrip/sertifikat beserta aslinya ke Subbag Akademik
2. Petugas memeriksa keabsahan dan memberikan cap
3. Supervisor memeriksa dan memberi paraf
4. Dekan/Wakil Dekan menandatangani
5. Petugas memberikan stempel fakultas
6. Ambil legalisir dengan membawa aslinya dan tanda tangan di buku pengambilan
",20.92,1
2025-10-08T10:16:11.100366,web-user,prosedur formulir cuti akademik,nlu_fallback,0.7,"Saya hanya terbatas pada informasi yang disediakan. Untuk pertanyaan lain, silakan hubungi Subbag Akademik langsung.",23.71,0
2025-10-08T10:16:22.888058,web-user,dimana bisa dapat form cuti akademik,tanya_link_form,0.7544781565666199,"Link Download Formulir:

Form Cuti Akademik:
https://drive.google.com/file/d/1miPHNvRj6XO6LEhFCiC_QXcMtynCPWR2/edit

Form Rekomendasi Beasiswa:
https://drive.google.com/file/d/18f_nbpXHbElgRNoplDFQVNYGGDkFxBTT/view

Form Keterlambatan Pembayaran UKT:
https://drive.google.com/file/d/1o7hogihjZsFTB_V27JU1OfNGBuI2Sr55/
",19.13,1
2025-10-08T10:18:09.104879,web-user,bagaimana cara mengajukan izin keterlambatan pembayaran UKT,tanya_izin_terlambat_bayar_ukt,0.9958826303482056,"Prosedur Izin Keterlambatan Pembayaran UKT (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Permohonan Keterlambatan UKT dengan lampiran
2. Minta tanda tangan dosen wali dan persetujuan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Supervisor Sumber Daya
4. Supervisor memeriksa kelengkapan dan memberikan paraf
5. Wakil Dekan Sumber Daya memproses surat permohonan
6. Wakil Dekan Sumber Daya menandatangani surat
7. Subbag Sumber Daya memproses surat
8. Bawa surat ke Wakil Rektor II melalui Manajer Akademik
9. Wakil Rektor II mendisposisikan ke Direktorat Keuangan
10. Bendahara membuat sistem pembayaran
11. Bayar UKT ke bank
",16.72,1
2025-10-08T10:18:35.539753,web-user,layanan akademik apa saja yang tersedia di FSM,tanya_layanan_akademik,0.9949668049812317,"Layanan Akademik yang Tersedia:

Cuti Akademik
Legalisir Ijazah & Transkrip
Proposal Kegiatan Organisasi
Rekomendasi Beasiswa
Pengisian IRS (Isian Rencana Studi)
Izin Aktif Setelah Cuti
Izin Keterlambatan Bayar UKT

Silakan pilih layanan yang ingin Anda tanyakan!
",20.59,1
2025-10-08T10:18:56.706645,web-user,bagaimana cara mengisi irs,tanya_irs,0.9967468976974487,"Prosedur Pengisian IRS (Isian Rencana Studi):

1. Bayar biaya pendidikan di bank yang bekerja sama (BNI, Mandiri, BTN, BRI)
2. Lakukan her-registrasi online melalui SIAP
3. Isi, perbaiki, atau cetak IRS sementara via SIAP
4. Temui Pembimbing Akademik untuk konsultasi mata kuliah
5. Pembimbing Akademik melakukan persetujuan online di SIAP
6. Cek IRS online di sistem SIAP bila diperlukan
",19.51,1
2025-10-08T10:19:10.045881,web-user,bagaimana cara mengajukan rekomendasi beasiswa,tanya_rekomendasi_beasiswa,0.996239185333252,"Prosedur Pengajuan Rekomendasi Beasiswa (Maksimal 3 hari 45 menit):

1. Download dan isi formulir Surat Rekomendasi Beasiswa ke Subbag Akademik
2. BAK Fakultas meneliti dan memverifikasi
3. BAK memberikan paraf dan nomor surat
4. Wakil Dekan menandatangani
5. Ambil surat di BAK Fakultas dan catat bukti pengambilan
",16.07,1
2025-10-08T10:21:12.298415,web-user,SOP pengajuan proposal kegiatan organisasi,tanya_proposal_organisasi,0.9974521994590759,"Prosedur Pengajuan Proposal Kegiatan Organisasi Mahasiswa (Maksimal 3 hari kerja):
1. Serahkan proposal ke petugas kemahasiswaan dan Supervisor Akademik untuk registrasi dan alokasi ruang
2. Supervisor meneliti dan memverifikasi proposal, memberikan paraf
3. Wakil Dekan mengevaluasi substansi proposal
4. Pengesahan oleh Wakil Dekan
5. Ambil proposal yang telah disetujui
",28.41,1
2025-10-08T10:26:11.148979,web-user,SOP proposal organisasi,tanya_proposal_organisasi,0.9976824522018433,"Prosedur Pengajuan Proposal Kegiatan Organisasi Mahasiswa (Maksimal 3 hari kerja):
1. Serahkan proposal ke petugas kemahasiswaan dan Supervisor Akademik untuk registrasi dan alokasi ruang
2. Supervisor meneliti dan memverifikasi proposal, memberikan paraf
3. Wakil Dekan mengevaluasi substansi proposal
4. Pengesahan oleh Wakil Dekan
5. Ambil proposal yang telah disetujui
",26.65,1
2025-10-08T12:46:58.284175,muthia,Apa prosedur cuti akademik di FSM?,tanya_cuti_akademik,0.9792131781578064,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",292.43,1
2025-10-08T12:50:20.608565,muthia,"angkah-langkah yang dapat diikuti untuk memperoleh izin 
keterlambatan  pembayaran  UKT",tanya_izin_terlambat_bayar_ukt,0.9813886880874634,"Prosedur Izin Keterlambatan Pembayaran UKT (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Permohonan Keterlambatan UKT dengan lampiran
2. Minta tanda tangan dosen wali dan persetujuan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Supervisor Sumber Daya
4. Supervisor memeriksa kelengkapan dan memberikan paraf
5. Wakil Dekan Sumber Daya memproses surat permohonan
6. Wakil Dekan Sumber Daya menandatangani surat
7. Subbag Sumber Daya memproses surat
8. Bawa surat ke Wakil Rektor II melalui Manajer Akademik
9. Wakil Rektor II mendisposisikan ke Direktorat Keuangan
10. Bendahara membuat sistem pembayaran
11. Bayar UKT ke bank
",8.36,1
2025-10-08T12:51:24.409976,test,Syarat pindah prodi lintas fakultas apa aja ya?,nlu_fallback,0.7,"Mohon maaf, saya belum dapat menjawab pertanyaan anda. Silakan hubungi Subbag Akademik langsung.",7.82,0
2025-10-08T13:22:46.268195,u1,Syarat pindah prodi lintas fakultas apa saja ya?,nlu_fallback,0.6,"Mohon maaf, informasi mengenai syarat pindah program studi lintas fakultas belum tersedia dalam dokumen resmi kampus yang saya miliki. 🙏

⏱️ *Waktu respons: 13.62 detik*",25600.90,0
2025-10-08T13:29:31.021279,u1,Apa prosedur cuti akademik di FSM?,tanya_cuti_akademik,0.9296929240226746,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",6.51,1
2025-10-08T14:20:28.649022,web-user,Bagaimana cara pindah fakultas ke psikologi,nlu_fallback,0.6,"Maaf 😔, saya belum menemukan informasi yang sesuai di dokumen kampus.",6697.43,0
2025-10-08T14:21:42.602178,web-user,kak kalo mau ajukan formulir cuti gimana,nlu_fallback,0.6,"Maaf 😔, saya belum menemukan informasi yang sesuai di dokumen kampus.",2923.04,0
2025-10-08T14:22:26.625002,web-user,kak kalo mau ajukan formulir gimana,tanya_link_form,0.7873324155807495,"Link Download Formulir:

Form Cuti Akademik:
https://drive.google.com/file/d/1miPHNvRj6XO6LEhFCiC_QXcMtynCPWR2/edit

Form Rekomendasi Beasiswa:
https://drive.google.com/file/d/18f_nbpXHbElgRNoplDFQVNYGGDkFxBTT/view

Form Keterlambatan Pembayaran UKT:
https://drive.google.com/file/d/1o7hogihjZsFTB_V27JU1OfNGBuI2Sr55/
",2118.07,1
2025-10-08T14:22:41.360035,web-user,prosedur cuti akademik itu gimana maksudnya,tanya_cuti_akademik,0.9879429936408997,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",2063.91,1
2025-10-08T14:23:18.941367,web-user,Kalau mau ambil cuti kuliah itu ngurusnya gimana ya kak?,tanya_cuti_akademik,0.7966960072517395,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",2079.94,1
2025-10-08T14:23:31.963535,web-user,Mau ngecap legalisir ijazah tuh prosedurnya gimana sih di FSM?,tanya_legalisir,0.9851775765419006,"Prosedur Legalisir Ijazah dan Transkrip (Maksimal 3 hari kerja):

1. Serahkan fotokopi ijazah/transkrip/sertifikat beserta aslinya ke Subbag Akademik
2. Petugas memeriksa keabsahan dan memberikan cap
3. Supervisor memeriksa dan memberi paraf
4. Dekan/Wakil Dekan menandatangani
5. Petugas memberikan stempel fakultas
6. Ambil legalisir dengan membawa aslinya dan tanda tangan di buku pengambilan
",2079.65,1
2025-10-08T14:23:44.731775,web-user,Ngisi IRS lewat SIAP itu step-stepnya apa aja?,tanya_irs,0.9243669509887695,"Prosedur Pengisian IRS (Isian Rencana Studi):

1. Bayar biaya pendidikan di bank yang bekerja sama (BNI, Mandiri, BTN, BRI)
2. Lakukan her-registrasi online melalui SIAP
3. Isi, perbaiki, atau cetak IRS sementara via SIAP
4. Temui Pembimbing Akademik untuk konsultasi mata kuliah
5. Pembimbing Akademik melakukan persetujuan online di SIAP
6. Cek IRS online di sistem SIAP bila diperlukan
",2075.77,1
2025-10-08T14:23:55.184589,web-user,"""Kalau telat bayar UKT, izinnya diurus kemana dan alurnya gimana?",tanya_izin_terlambat_bayar_ukt,0.9744285345077515,"Prosedur Izin Keterlambatan Pembayaran UKT (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Permohonan Keterlambatan UKT dengan lampiran
2. Minta tanda tangan dosen wali dan persetujuan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Supervisor Sumber Daya
4. Supervisor memeriksa kelengkapan dan memberikan paraf
5. Wakil Dekan Sumber Daya memproses surat permohonan
6. Wakil Dekan Sumber Daya menandatangani surat
7. Subbag Sumber Daya memproses surat
8. Bawa surat ke Wakil Rektor II melalui Manajer Akademik
9. Wakil Rektor II mendisposisikan ke Direktorat Keuangan
10. Bendahara membuat sistem pembayaran
11. Bayar UKT ke bank
",2090.66,1
2025-10-08T14:29:55.928155,test,Kalau mau cuti kuliah itu gimana ya kak?,tanya_cuti_akademik,0.8852739334106445,"Mohon maaf, saya belum dapat menjawab pertanyaan anda. Silakan hubungi Subbag Akademik langsung.",-5909198.17,1
2025-10-08T14:30:09.864127,test,Kalau mau cuti kuliah itu gimana ya kak?,tanya_cuti_akademik,0.8852739334106445,"Mohon maaf, saya belum dapat menjawab pertanyaan anda. Silakan hubungi Subbag Akademik langsung.",-5923369.78,1
2025-10-08T14:55:09.627469,T2,Kalo mau cuti kuliah itu ngurusnya gimana ya kak?,tanya_cuti_akademik,0.8261752128601074,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",6691.37,1
2025-10-08T14:55:25.855437,web-user,Kalo mau cuti kuliah itu ngurusnya gimana ya kak?,tanya_cuti_akademik,0.8261752128601074,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",3779.23,1
2025-10-08T14:56:26.110690,web-user,Kalo mau cuti kuliah itu ngurusnya gimana ya kak?,tanya_cuti_akademik,0.8261752128601074,"Maaf 😔, saya belum menemukan informasi yang sesuai di dokumen kampus.",4812.88,1
2025-10-08T15:02:31.456924,web-user,Kalo mau cuti kuliah itu ngurusnya gimana ya kak?,tanya_cuti_akademik,0.8261752128601074,"Maaf 😔, saya belum menemukan informasi yang sesuai di dokumen kampus.",2233.07,1
2025-10-08T15:02:55.142580,web-user,kalo mau ngurus rekom beasiswa gimana ya,tanya_rekomendasi_beasiswa,0.9109970927238464,"Maaf 😔, saya belum menemukan informasi yang sesuai di dokumen kampus.",2145.50,1
2025-10-08T15:10:20.340200,web-user,kak kalo cuti kuliah apa aja yang diurus,tanya_cuti_akademik,0.9728867411613464,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",4375.69,1
2025-10-08T15:26:24.014169,web-user,kalo mau ajuin rekomendasi beasiswa,tanya_rekomendasi_beasiswa,0.9882838726043701,"Prosedur Pengajuan Rekomendasi Beasiswa (Maksimal 3 hari 45 menit):

1. Download dan isi formulir Surat Rekomendasi Beasiswa ke Subbag Akademik
2. BAK Fakultas meneliti dan memverifikasi
3. BAK memberikan paraf dan nomor surat
4. Wakil Dekan menandatangani
5. Ambil surat di BAK Fakultas dan catat bukti pengambilan
",7447.24,1
2025-10-11T19:14:49.068341,web-user,bagaimana cara mengajukan surat rekomendasi beasiswa,tanya_rekomendasi_beasiswa,0.9951103329658508,"Prosedur Pengajuan Rekomendasi Beasiswa (Maksimal 3 hari 45 menit):

1. Download dan isi formulir Surat Rekomendasi Beasiswa ke Subbag Akademik
2. BAK Fakultas meneliti dan memverifikasi
3. BAK memberikan paraf dan nomor surat
4. Wakil Dekan menandatangani
5. Ambil surat di BAK Fakultas dan catat bukti pengambilan
",4984.95,1
2025-10-11T19:16:08.324578,web-user,kamu udah makan belum?,nlu_fallback,0.9787004590034485,"Maaf, RAG sedang tidak dapat diakses.",4222.48,0
2025-10-11T19:16:32.050296,web-user,pedoman,nlu_fallback,0.6,"Maaf, RAG sedang tidak dapat diakses.",4168.60,0
2025-10-11T19:17:04.187918,web-user,"kak, aku mau daftar beasiswa, surat rekomendasinya gimana ya?",tanya_rekomendasi_beasiswa,0.9432991147041321,"Prosedur Pengajuan Rekomendasi Beasiswa (Maksimal 3 hari 45 menit):

1. Download dan isi formulir Surat Rekomendasi Beasiswa ke Subbag Akademik
2. BAK Fakultas meneliti dan memverifikasi
3. BAK memberikan paraf dan nomor surat
4. Wakil Dekan menandatangani
5. Ambil surat di BAK Fakultas dan catat bukti pengambilan
",4200.12,1
2025-10-11T19:18:01.450939,web-user,info link formulir,tanya_link_form,0.9977366924285889,"Link Download Formulir:

Form Cuti Akademik:
https://drive.google.com/file/d/1miPHNvRj6XO6LEhFCiC_QXcMtynCPWR2/edit

Form Rekomendasi Beasiswa:
https://drive.google.com/file/d/18f_nbpXHbElgRNoplDFQVNYGGDkFxBTT/view

Form Keterlambatan Pembayaran UKT:
https://drive.google.com/file/d/1o7hogihjZsFTB_V27JU1OfNGBuI2Sr55/
",4201.17,1
2025-10-11T19:18:17.521479,web-user,kalender akademik,tanya_kontak,0.9198310375213623,"Kontak Layanan Akademik FSM:

Subbag Akademik dan Kemahasiswaan
Telepon: (024) 747 4754
Email: akademikfsm@live.undip.ac.id
",4197.83,1
2025-10-11T19:18:50.750344,web-user,gaada yang mau aku tanyain sih,pembuka,0.9408554434776306,Selamat datang! Saya siap membantu Anda dengan informasi layanan akademik.,20.42,1
2025-10-17T09:03:18.226491,muthia-test,prosedur cuti akademik gimana,tanya_cuti_akademik,0.9986866116523743,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",10437.17,1
2025-10-17T09:03:57.244169,muthia-test,prosedur cuti akademik gimana,tanya_cuti_akademik,0.9986866116523743,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",9264.93,1
2025-10-17T09:17:13.983044,muthia-test,prosedur cuti akademik gimana,tanya_cuti_akademik,0.9986866116523743,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",21178.32,1
2025-10-17T09:24:36.652011,web-user,bagaimana prosedur cuti akademik,tanya_cuti_akademik,0.9990453124046326,"Prosedur Cuti Akademik (Maksimal 3 hari kerja):

1. Unduh, isi, dan tandatangani Form Cuti Akademik, lampirkan persyaratan dan isi online via SIAP
2. Minta persetujuan dan tanda tangan Ketua Program Studi
3. Serahkan form yang sudah ditandatangani ke Dekan untuk disposisi ke Subbag Akademik dan Kemahasiswaan
4. Subbag Akademik memeriksa kelengkapan dan memproses
5. Dekan menandatangani Surat Izin Dekan
6. Subbag Sumber Daya memberi nomor surat dan mengirimkannya
7. Mahasiswa dapat mengambil Surat Izin Dekan di loket akademik
",8298.63,1
